                                       1                                        2                                        3                                        4                                        5                                        6                                        7 
                          version_number                                 compiler                                    build                         MESA_SDK_version                                     date                                burn_min1                                burn_min2 
                                   12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20191203"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192                                      193                                      194                                      195                                      196                                      197                                      198                                      199                                      200                                      201                                      202                                      203                                      204                                      205                                      206                                      207                                      208                                      209                                      210                                      211                                      212                                      213                                      214                                      215                                      216                                      217                                      218                                      219                                      220                                      221                                      222                                      223                                      224                                      225                                      226                                      227                                      228                                      229                                      230                                      231                                      232                                      233                                      234                                      235                                      236                                      237                                      238                                      239                                      240                                      241                                      242                                      243                                      244                                      245                                      246                                      247                                      248                                      249                                      250                                      251                                      252                                      253                                      254                                      255                                      256                                      257                                      258                                      259                                      260                                      261                                      262                                      263                                      264                                      265                                      266                                      267                                      268                                      269                                      270                                      271                                      272                                      273                                      274                                      275                                      276                                      277                                      278                                      279                                      280                                      281                                      282                                      283                                      284                                      285                                      286                                      287                                      288                                      289                                      290                                      291                                      292                                      293                                      294                                      295                                      296                                      297                                      298                                      299                                      300                                      301                                      302                                      303                                      304                                      305                                      306                                      307                                      308                                      309                                      310                                      311                                      312                                      313                                      314                                      315                                      316                                      317                                      318                                      319                                      320                                      321                                      322                                      323                                      324                                      325 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                log_rotational_mdot_boost                                   log_dt                                num_zones               log_total_angular_momentum                         log_max_residual                        log_residual_norm                    num_newton_iterations                                rel_E_err                            log_rel_E_err                        log_rel_run_E_err                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                             kh_timescale                                   log_LH                                  log_LHe                                    log_L                               luminosity                                 log_Teff                              effective_T                                    log_R                                    log_g                           surf_avg_j_rot                           surf_avg_omega                      surf_avg_omega_crit            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                          surf_avg_v_crit                    surf_avg_v_div_v_crit                   surf_avg_Lrad_div_Ledd                             log_center_T                           log_center_Rho                             log_center_P                             center_omega              center_omega_div_omega_crit                                center_ye                           center_entropy                              surface_he4                              surface_c12                              surface_n14                              surface_o16                                center_h1                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                              center_si28                               center_s32                              center_ar36                              center_ca40                              center_fe54                              center_fe56                              center_ni56                              center_cr56                           log_average_h1                           log_average_h2                          log_average_he3                          log_average_he4                          log_average_li7                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              mix_type_21                              mix_qtop_21                              mix_type_22                              mix_qtop_22                              mix_type_23                              mix_qtop_23                              mix_type_24                              mix_qtop_24                              mix_type_25                              mix_qtop_25                              mix_type_26                              mix_qtop_26                              mix_type_27                              mix_qtop_27                              mix_type_28                              mix_qtop_28                              mix_type_29                              mix_qtop_29                              mix_type_30                              mix_qtop_30                              mix_type_31                              mix_qtop_31                              mix_type_32                              mix_qtop_32                              mix_type_33                              mix_qtop_33                              mix_type_34                              mix_qtop_34                              mix_type_35                              mix_qtop_35                              mix_type_36                              mix_qtop_36                              mix_type_37                              mix_qtop_37                              mix_type_38                              mix_qtop_38                              mix_type_39                              mix_qtop_39                              mix_type_40                              mix_qtop_40                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             burn_type_21                             burn_qtop_21                             burn_type_22                             burn_qtop_22                             burn_type_23                             burn_qtop_23                             burn_type_24                             burn_qtop_24                             burn_type_25                             burn_qtop_25                             burn_type_26                             burn_qtop_26                             burn_type_27                             burn_qtop_27                             burn_type_28                             burn_qtop_28                             burn_type_29                             burn_qtop_29                             burn_type_30                             burn_qtop_30                             burn_type_31                             burn_qtop_31                             burn_type_32                             burn_qtop_32                             burn_type_33                             burn_qtop_33                             burn_type_34                             burn_qtop_34                             burn_type_35                             burn_qtop_35                             burn_type_36                             burn_qtop_36                             burn_type_37                             burn_qtop_37                             burn_type_38                             burn_qtop_38                             burn_type_39                             burn_qtop_39                             burn_type_40                             burn_qtop_40                             burn_type_41                             burn_qtop_41                             burn_type_42                             burn_qtop_42                             burn_type_43                             burn_qtop_43                             burn_type_44                             burn_qtop_44                             burn_type_45                             burn_qtop_45                             burn_type_46                             burn_qtop_46                             burn_type_47                             burn_qtop_47                             burn_type_48                             burn_qtop_48                             burn_type_49                             burn_qtop_49                             burn_type_50                             burn_qtop_50                             burn_type_51                             burn_qtop_51                             burn_type_52                             burn_qtop_52                             burn_type_53                             burn_qtop_53                             burn_type_54                             burn_qtop_54                             burn_type_55                             burn_qtop_55                             burn_type_56                             burn_qtop_56                             burn_type_57                             burn_qtop_57                             burn_type_58                             burn_qtop_58                             burn_type_59                             burn_qtop_59                             burn_type_60                             burn_qtop_60                             burn_type_61                             burn_qtop_61                             burn_type_62                             burn_qtop_62                             burn_type_63                             burn_qtop_63                             burn_type_64                             burn_qtop_64                             burn_type_65                             burn_qtop_65                             burn_type_66                             burn_qtop_66                             burn_type_67                             burn_qtop_67                             burn_type_68                             burn_qtop_68                             burn_type_69                             burn_qtop_69                             burn_type_70                             burn_qtop_70                             burn_type_71                             burn_qtop_71                             burn_type_72                             burn_qtop_72                             burn_type_73                             burn_qtop_73                             burn_type_74                             burn_qtop_74                             burn_type_75                             burn_qtop_75                             burn_type_76                             burn_qtop_76                             burn_type_77                             burn_qtop_77                             burn_type_78                             burn_qtop_78                             burn_type_79                             burn_qtop_79                             burn_type_80                             burn_qtop_80                        v_div_csound_surf                              num_retries                              num_backups 
                                     590                  7.0980743342580935E+006                  2.5000000000000000E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9117810737678966E+000                                     1365                 -9.8999999999999986E+001                 -5.4049982395876492E+000                 -8.7636833971129242E+000                                       10                  3.5038938986937741E-013                 -1.2455449053163052E+001                 -4.4193975905031024E+000                  9.9976558745450184E-001                  3.6345829040177130E-001                  1.8753189623533117E-001                  9.7532032482605988E-002                  9.9982345079093571E-001                  3.5978501413093111E-001                  1.8753189623533117E-001                  9.4167670964827824E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0090799947011166E+034                  1.0610100362385055E+034                  1.1958413029990116E+034                  1.1995742740218762E+034                  1.4906358140527237E+034                  1.5157320419915082E+034                  9.0822541194776552E+000                  6.5863975992174186E+000                  6.5898492819701069E+000                  3.6268425170636742E-001                  0.0000000000000000E+000                  6.5676701481865834E+001                  3.8595072013450871E-001                  8.5896724899472865E+000                  5.4321755540284578E+000                  2.7050516009745857E+005                  3.6612369720044606E+000                  4.5839193922676977E+003                  2.9168726694579341E+000                  2.0840231692946256E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3246455727270465E+000                  6.5590303843402031E+000                  2.3641549210713919E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9995729389569976E-001                  2.4811365923146793E+000                  2.7997020236474873E-001                  3.4416073257059017E-003                  1.0081585205319855E-003                  9.3604492797742123E-003                  3.3270288887597777E-032                  7.1179463004733370E-012                  1.0481763305246610E-008                  7.2604382320019491E-027                  1.1984398429478874E-001                  1.1643081547534885E-006                  4.0280949883011646E-001                  3.4999376319813497E-001                  9.1946500569454040E-002                  3.4034101928628158E-002                  7.0720282485026894E-005                  1.1591011404906519E-003                  1.8877114892769583E-012                  0.0000000000000000E+000                 -4.1507706404756595E-001                 -9.8999999999999986E+001                 -5.0083481954299769E+000                 -4.8032712315614862E-001                 -9.8999999999999986E+001                                        1                  1.3207589163533557E-002                                        0                  1.4421514545018452E-002                                        4                  1.5076309259536574E-002                                        0                  9.4167670964827824E-002                                        3                  9.7532032482605988E-002                                        1                  1.8819832636529654E-001                                        0                  2.6159406458922313E-001                                        3                  2.6160371017303902E-001                                        1                  2.6223209980712026E-001                                        3                  2.6429972997554085E-001                                        1                  3.2174152466458805E-001                                        3                  3.2176346606955253E-001                                        1                  3.4106560490381627E-001                                        0                  3.5978501413093111E-001                                        4                  3.6039932834709132E-001                                        2                  3.6087725821095734E-001                                        1                  3.6302520352089923E-001                                        3                  3.6345829040177130E-001                                        1                  9.9977947638844111E-001                                        4                  9.9982345079093571E-001                                        3                  9.9986383155815484E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       12                  4.7126005602759178E-004                                       11                  1.0260994566337652E-003                                      -11                  2.0005385714620405E-003                                      -12                  1.3208219537607035E-002                                      -11                  9.5203695732501273E-002                                       11                  9.6036539122133738E-002                                       12                  1.0341596439879627E-001                                       11                  1.1382908590591939E-001                                       10                  1.1961986526069240E-001                                        9                  1.2107536448249999E-001                                        8                  1.2127543891624387E-001                                       -9                  1.2463632838452854E-001                                      -10                  1.3595896290031784E-001                                       -9                  1.6391613269912686E-001                                       -8                  1.8444179392877358E-001                                       -7                  2.0104029813942015E-001                                       -6                  2.2184868069648578E-001                                       -5                  2.4183367698985103E-001                                        4                  2.4204942017760961E-001                                        5                  2.4257522824633818E-001                                        6                  2.4343453951894187E-001                                        7                  2.4473864348824925E-001                                        8                  2.4943978946589943E-001                                        9                  2.5180982225813298E-001                                        8                  2.5246456216647711E-001                                        9                  2.5268392894008823E-001                                        8                  2.6076918535922283E-001                                        7                  2.6102486969755123E-001                                        8                  2.6134064409343999E-001                                        9                  2.6339061838786848E-001                                       10                  2.6365789114992977E-001                                       11                  2.6402948365500850E-001                                       10                  2.7035989732368310E-001                                        9                  2.7621516636835092E-001                                        8                  2.8151265287605748E-001                                        7                  2.8646589029510111E-001                                        6                  2.9110640532135540E-001                                        5                  2.9545305577504560E-001                                        4                  2.9952869986203867E-001                                        3                  3.0334180144082268E-001                                        2                  3.0681184861121691E-001                                        1                  3.0927845984384006E-001                                        0                  3.5034844579512542E-001                                        1                  3.5087769422099552E-001                                        2                  3.5220511131849880E-001                                        3                  3.5259842008812942E-001                                        2                  3.5401827402574232E-001                                        1                  3.5472820099454866E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                                        0                                        0 
                                     600                  7.0980743433660297E+006                  2.5000000000000000E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5286986857370981E+000                                      804                 -9.8999999999999986E+001                 -4.3871829150979336E+000                 -8.0663823397147656E+000                                       10                  3.8537372568245298E-012                 -1.1414117898347158E+001                 -4.1352867863886908E+000                  9.9976558745450184E-001                  3.6345985329569308E-001                  2.0617354244851543E-001                  9.5473423160934087E-002                  9.9982306206169258E-001                  3.5979190914284420E-001                  2.0617354244851543E-001                  9.2862811738948309E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0220851955930688E+034                  1.0623708126789337E+034                  1.1977872039220251E+034                  1.2002180229374015E+034                  1.4915717218090842E+034                  1.5164769378809644E+034                  9.0822540865387253E+000                  6.5853722049622450E+000                  6.5882603527441459E+000                  4.7239947554896633E-001                  0.0000000000000000E+000                  6.5715100070684755E+001                  3.6161604496757560E-001                  8.5473088065567868E+000                  5.4319249770999978E+000                  2.7034913048072980E+005                  3.6611759596754041E+000                  4.5832754606368853E+003                  2.9168694056518176E+000                  2.0905507815275805E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3250198226309671E+000                  6.6665714031759604E+000                  2.3751960697553205E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9995729457518162E-001                  2.3488791542847278E+000                  2.7997020236474873E-001                  3.4416073257058999E-003                  1.0081585205319855E-003                  9.3604492797742106E-003                  1.7136764954381986E-032                  7.1519465827559258E-012                  6.6787902845537768E-009                  4.0236689125228418E-019                  2.1113486615276242E-001                  7.1505734882129705E-006                  3.6174664650289723E-001                  3.0566537123956700E-001                  6.6493373953891918E-002                  4.0370434958114099E-002                  7.0719226599842350E-005                  1.1590826570116088E-003                  2.3897642542912367E-012                  0.0000000000000000E+000                 -4.1507706404757694E-001                 -9.8999999999999986E+001                 -5.0083481954298037E+000                 -4.8034892925500361E-001                 -9.8999999999999986E+001                                        1                  2.0574215318886861E-002                                        0                  9.2862811738948309E-002                                        3                  9.5473423160934087E-002                                        1                  2.0725284979770753E-001                                        0                  2.6159406457818518E-001                                        3                  2.6160765612101639E-001                                        1                  2.6227093818324798E-001                                        3                  2.6412193417195973E-001                                        1                  2.9515901156315622E-001                                        2                  3.2048935748158358E-001                                        3                  3.2048996065314045E-001                                        1                  3.4636288744706906E-001                                        0                  3.5979190914284420E-001                                        4                  3.6040135667033374E-001                                        2                  3.6140940163475122E-001                                        1                  3.6302249054985969E-001                                        3                  3.6345985329569308E-001                                        1                  9.9977925374472965E-001                                        4                  9.9982306206169258E-001                                        3                  9.9986379335559228E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       13                  2.9156105421809437E-003                                       12                  6.7107853706221297E-003                                      -11                  5.5422618778265098E-002                                      -10                  5.9570173438598953E-002                                        9                  6.0247926521588405E-002                                      -10                  6.3692606674283170E-002                                      -11                  9.3616386708778712E-002                                       10                  9.4462262838439420E-002                                       12                  1.0602597233430461E-001                                       11                  1.1547771472667004E-001                                       10                  1.2065962686492410E-001                                       -9                  1.2817113888711179E-001                                      -10                  1.3665144360351750E-001                                       -9                  1.6250100126362560E-001                                       -8                  1.8240104835564347E-001                                       -7                  2.0290482088846823E-001                                       -6                  2.1910125299504818E-001                                       -5                  2.4212293137756694E-001                                        6                  2.4492793086823528E-001                                        8                  2.5026764906845100E-001                                        9                  2.5043617067207052E-001                                        8                  2.6039826479730560E-001                                        7                  2.6102486971192201E-001                                        8                  2.6135119604212487E-001                                        9                  2.6335836853875344E-001                                       10                  2.6365906330139860E-001                                       11                  2.6405115141553881E-001                                       10                  2.7037912964481442E-001                                        9                  2.7599999476601544E-001                                        8                  2.8125960528227723E-001                                        7                  2.8602654583282378E-001                                        6                  2.9084209710684433E-001                                        5                  2.9520752889891783E-001                                        4                  2.9927690615133223E-001                                        3                  3.0304242062760756E-001                                        2                  3.0658153233925828E-001                                        1                  3.0902504510452794E-001                                        0                  3.5030550538529598E-001                                        1                  3.5091335723167139E-001                                        2                  3.5396450335861701E-001                                        1                  3.5480164171545997E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                                        0                                        0 
